time,temp
1727810427.1465468,52.6
1727810427.2629468,52.6
1727810427.4186988,56.9
1727810427.5351381,56.9
1727810427.6480517,54.9
1727810427.8054473,54.9
1727810427.9221234,60.0
1727810428.0890224,60.0
1727810428.2041245,55.2
1727810428.3196242,56.4
1727810428.4362617,56.4
1727810428.553259,56.4
1727810428.721468,59.1
1727810428.836566,56.0
1727810428.9549336,56.0
1727810429.111359,57.3
1727810429.2685783,57.3
1727810429.3847687,52.6
1727810429.5011199,52.6
1727810429.6533837,60.4
1727810429.8097785,60.4
1727810429.9689493,53.9
1727810430.1265001,56.4
1727810430.2830815,56.4
1727810430.3946795,50.4
1727810430.506467,50.4
1727810430.6584885,58.8
1727810430.7708595,58.8
1727810430.8823624,52.6
1727810431.03773,52.6
1727810431.149429,57.1
1727810431.3119965,57.1
1727810431.424671,51.8
1727810431.535717,51.8
1727810431.6499486,53.1
1727810431.8099725,53.1
1727810431.9255273,53.3
1727810432.0915785,53.3
1727810432.2066693,59.6
1727810432.3681533,51.5
1727810432.5236206,51.5
1727810432.678935,51.6
1727810432.8375976,51.6
1727810432.9928944,56.5
1727810433.1070747,57.9
1727810433.2232437,57.9
1727810433.3404186,55.7
1727810433.456618,55.7
1727810433.6168122,57.5
1727810433.7321858,57.5
1727810433.8988502,55.3
1727810434.0701094,55.3
1727810434.226791,45.4
1727810434.3394358,48.2
1727810434.499848,48.2
1727810434.615633,50.7
1727810434.7323108,50.7
1727810434.8490312,51.1
1727810435.0161645,51.1
1727810435.1746945,55.8
1727810435.332133,55.8
1727810435.4480312,51.7
1727810435.5652971,53.4
1727810435.7236292,53.4
1727810435.879141,59.1
1727810436.0381277,59.1
1727810436.1509495,53.1
1727810436.3220527,53.1
1727810436.4369667,55.8
1727810436.5530562,55.8
1727810436.719917,56.4
1727810436.8353865,56.1
1727810436.9928944,56.1
1727810437.1069915,54.5
1727810437.2238455,54.5
1727810437.3818498,51.7
1727810437.5543077,51.7
1727810437.6709094,53.9
1727810437.834696,53.9
1727810437.991605,57.0
1727810438.147065,52.5
1727810438.260658,52.5
1727810438.42016,56.5
1727810438.5369198,56.5
1727810438.6519434,57.4
1727810438.819936,57.4
1727810438.9336991,53.4
1727810439.0947423,53.4
1727810439.2100813,56.8
1727810439.3655226,58.1
1727810439.482482,58.1
1727810439.6478224,57.3
1727810439.7607923,57.3
1727810439.9297106,59.8
1727810440.0870655,59.8
1727810440.2020814,57.9
1727810440.3183246,58.6
1727810440.4346414,58.6
1727810440.5971782,58.6
1727810440.764763,59.8
1727810440.8856218,59.0
1727810441.0528135,59.0
1727810441.1694064,60.7
1727810441.2874227,60.7
1727810441.4536645,59.4
1727810441.5701735,56.2
1727810441.727901,56.2
1727810441.844355,55.4
1727810441.9606943,55.4
1727810442.118421,57.1
1727810442.2749126,57.1
1727810442.3914232,56.1
1727810442.5080147,56.1
1727810442.670208,61.6
1727810442.8281715,61.6
1727810442.9442036,55.1
1727810443.0606623,55.1
1727810443.2291563,56.0
1727810443.3453248,56.1
1727810443.50284,56.1
1727810443.6165116,59.3
1727810443.731859,59.3
1727810443.848313,57.5
1727810444.006744,57.5
1727810444.1634898,59.0
1727810444.3359067,59.0
1727810444.452464,57.1
1727810444.569185,60.1
1727810444.6853416,60.1
1727810444.8021104,60.1
1727810444.967534,61.1
1727810445.1246603,56.8
1727810445.2394683,56.8
1727810445.4055908,59.3
1727810445.560764,59.3
1727810445.717094,57.8
1727810445.8290315,58.5
1727810445.9395318,58.5
1727810446.051232,58.5
1727810446.2078354,54.0
1727810446.3656318,54.5
1727810446.478078,54.5
1727810446.5911367,60.3
1727810446.703284,60.3
1727810446.815213,57.0
1727810446.9814906,57.0
1727810447.1395829,52.3
1727810447.2971823,52.3
1727810447.4097824,58.1
1727810447.5662556,58.1
1727810447.6822786,53.2
1727810447.8492312,53.2
1727810447.9644594,54.6
1727810448.1318166,52.6
1727810448.2913537,52.6
1727810448.4631338,52.5
1727810448.579229,54.3
1727810448.7457604,54.3
1727810448.9016933,54.2
1727810449.01405,54.2
1727810449.126718,53.9
1727810449.2374415,53.9
1727810449.392502,59.8
1727810449.5495079,59.8
1727810449.7068925,56.1
1727810449.8197968,57.0
1727810449.9881234,57.0
1727810450.1028132,51.0
1727810450.267956,51.0
1727810450.3847547,52.6
1727810450.5542247,52.6
1727810450.6673167,56.2
1727810450.7787066,56.2
1727810450.8913233,52.0
1727810451.0477772,52.0
1727810451.2030842,53.9
1727810451.3197808,54.2
1727810451.4362094,54.2
1727810451.5530136,54.2
1727810451.6663337,54.9
1727810451.8260822,54.9
1727810451.997358,54.1
1727810452.153632,54.3
1727810452.2690873,54.3
1727810452.4376967,50.6
1727810452.5998917,50.6
1727810452.712704,56.6
1727810452.8793523,56.6
1727810453.0365431,56.6
1727810453.1495717,58.4
1727810453.3078623,58.4
1727810453.4242082,57.4
1727810453.5957835,57.4
1727810453.7126489,54.4
1727810453.8254778,54.2
1727810453.9407263,54.2
1727810454.0570464,54.2
1727810454.226561,54.3
1727810454.3434217,53.2
1727810454.4586403,53.2
1727810454.6200829,55.2
1727810454.7760413,55.2
1727810454.9367242,53.3
1727810455.1061976,53.3
1727810455.270081,57.2
1727810455.3876123,56.1
1727810455.5004613,56.1
1727810455.6716034,56.3
1727810455.8267555,56.3
1727810455.9967463,55.0
1727810456.152839,58.3
1727810456.2675338,58.3
1727810456.4387302,54.5
1727810456.5558188,54.5
1727810456.6722813,56.3
1727810456.8399234,56.3
1727810457.0100877,55.4
1727810457.1674643,54.5
1727810457.283177,54.5
1727810457.4000342,53.9
1727810457.55607,53.9
1727810457.6694944,52.7
1727810457.839686,52.7
1727810458.0109706,56.2
1727810458.1665616,54.1
1727810458.3215928,54.1
1727810458.488084,56.8
1727810458.641831,55.3
1727810458.7571042,55.3
1727810458.8738053,55.9
1727810459.040519,55.9
1727810459.1973653,51.4
1727810459.314825,60.5
1727810459.4764009,60.5
1727810459.6329606,52.9
1727810459.7902522,52.9
1727810459.9033494,57.5
1727810460.061329,57.5
1727810460.1776278,57.1
1727810460.344378,57.1
1727810460.4611044,55.0
1727810460.6263313,53.2
1727810460.741124,53.2
1727810460.9124575,51.6
1727810461.0681372,51.6
1727810461.2252831,53.0
1727810461.340914,52.6
1727810461.501825,52.6
1727810461.6136189,50.8
1727810461.768792,50.8
1727810461.925773,51.6
1727810462.0374527,51.6
1727810462.1501517,54.5
1727810462.3070507,54.5
1727810462.420088,54.2
1727810462.5737305,54.2
1727810462.7315454,55.8
1727810462.8427422,50.6
1727810462.9554095,50.6
1727810463.0674634,57.9
1727810463.1791651,57.9
1727810463.2908475,57.9
1727810463.4021392,48.9
1727810463.5562315,48.9
1727810463.7277763,57.7
1727810463.8441832,51.1
1727810464.0115595,51.1
1727810464.1246629,58.1
1727810464.2942078,58.1
1727810464.4109476,52.4
1727810464.5689893,52.4
1727810464.725896,57.4
1727810464.8861935,51.7
1727810464.9991937,51.7
1727810465.1116586,55.5
1727810465.2675707,55.5
1727810465.4337926,55.7
1727810465.5483391,55.7
1727810465.7131648,57.4
1727810465.8687828,56.9
1727810466.0250974,56.9
1727810466.1395118,55.0
1727810466.3052852,55.0
1727810466.4212296,57.4
1727810466.5774565,57.4
1727810466.748787,55.4
1727810466.9199488,57.4
1727810467.0343306,57.4
1727810467.200258,53.0
1727810467.3169572,54.2
1727810467.4336414,54.2
1727810467.548155,54.2
1727810467.709885,57.0
1727810467.8253694,53.7
1727810467.9842515,53.7
1727810468.1458416,55.9
1727810468.307522,55.9
1727810468.423614,55.0
1727810468.5397458,55.0
1727810468.7007837,58.0
1727810468.8170066,56.9
1727810468.9338806,56.9
1727810469.1035094,56.9
1727810469.2200131,56.5
1727810469.336788,55.8
1727810469.497389,55.8
1727810469.6118937,54.7
1727810469.7779522,54.7
1727810469.9346626,58.7
1727810470.088989,58.7
1727810470.2049115,55.2
1727810470.3629663,57.6
1727810470.4796054,57.6
1727810470.6359022,54.8
1727810470.752464,54.8
1727810470.9104054,58.0
1727810471.0654628,58.0
1727810471.2205756,50.7
1727810471.3367255,57.9
1727810471.4535213,57.9
1727810471.5693414,54.7
1727810471.735683,54.7
1727810471.896229,54.1
1727810472.0095372,54.1
1727810472.1230977,54.3
1727810472.2931561,54.3
1727810472.4098783,53.7
1727810472.5665438,53.7
1727810472.7311053,54.1
1727810472.8881948,56.3
1727810473.0052357,56.3
1727810473.1664243,56.1
1727810473.336548,56.1
1727810473.5012326,55.0
1727810473.6133463,57.5
1727810473.7305243,57.5
1727810473.845244,51.3
1727810474.011457,51.3
1727810474.1242394,54.6
1727810474.240161,54.6
1727810474.3565595,53.0
1727810474.4733276,53.0
1727810474.5893443,54.1
1727810474.707102,54.1
1727810474.824751,51.6
1727810474.9847004,51.6
1727810475.0990455,55.4
1727810475.2649863,55.4
1727810475.4203234,54.9
1727810475.5367768,54.9
1727810475.650376,51.5
1727810475.7670085,51.5
1727810475.9278016,52.1
1727810476.0988865,52.1
1727810476.268197,55.8
1727810476.38482,54.1
1727810476.556561,54.1
1727810476.668431,56.6
1727810476.7834466,56.6
1727810476.9436042,51.6
1727810477.0572562,51.6
1727810477.223902,52.7
1727810477.339882,55.8
1727810477.4568012,55.8
1727810477.6150906,56.4
1727810477.728621,56.4
1727810477.88254,49.1
1727810478.0411346,49.1
1727810478.198715,52.7
1727810478.3114207,54.6
1727810478.4668803,54.6
1727810478.6246302,52.2
1727810478.73682,52.2
1727810478.847467,53.5
1727810478.9995742,53.5
1727810479.1623108,55.9
1727810479.2750094,55.9
1727810479.431917,55.2
1727810479.5895011,55.2
1727810479.7061179,55.0
1727810479.82278,56.3
1727810479.9790344,56.3
1727810480.1364639,52.4
1727810480.3017607,52.4
1727810480.4177287,52.0
1727810480.532753,52.0
1727810480.6454823,52.5
1727810480.7624927,52.5
1727810480.931801,57.2
1727810481.0875149,57.2
1727810481.2523806,52.4
1727810481.3691497,56.1
1727810481.4857178,56.1
1727810481.6016247,49.9
1727810481.7139606,49.9
1727810481.8278108,55.0
1727810481.9957495,55.0
1727810482.1527388,52.8
1727810482.3120656,52.8
1727810482.428971,52.4
1727810482.5957196,52.4
1727810482.7113214,50.4
1727810482.8786905,55.3
1727810483.0360603,55.3
1727810483.1496434,53.1
1727810483.3050234,53.1
1727810483.4214628,52.5
1727810483.5384426,52.5
1727810483.6518946,54.5
1727810483.8213499,54.5
1727810483.9380856,51.7
1727810484.051441,51.7
1727810484.1684687,52.9
1727810484.2834716,52.9
1727810484.399713,50.9
1727810484.560974,50.9
1727810484.7201798,52.9
1727810484.8847895,51.3
1727810484.9984424,51.3
1727810485.1659482,54.6
1727810485.2818844,54.6
1727810485.447356,54.2
1727810485.618444,51.5
1727810485.7785985,51.5
1727810485.9506974,53.2
1727810486.1053734,52.6
1727810486.259906,52.6
1727810486.3769224,52.5
1727810486.5443618,52.5
1727810486.6607993,54.3
1727810486.829077,54.3
1727810486.94162,55.1
1727810487.0581543,55.1
1727810487.2229185,50.7
1727810487.3376608,48.0
1727810487.4537644,48.0
1727810487.571065,52.6
1727810487.7309628,52.6
1727810487.8874848,52.5
1727810488.0017767,52.5
1727810488.1148858,54.9
1727810488.232211,54.9
1727810488.3474708,47.6
1727810488.4634955,47.6
1727810488.577489,51.1
1727810488.736526,51.1
1727810488.8526728,53.1
1727810489.021307,53.1
1727810489.1781197,54.1
1727810489.3482363,54.1
1727810489.4648426,54.4
1727810489.5816107,53.8
1727810489.7379632,53.8
1727810489.8540978,53.7
1727810489.9699867,53.7
1727810490.1278417,47.6
1727810490.2439802,47.6
1727810490.402693,50.8
1727810490.5729363,50.8
1727810490.7305875,48.5
1727810490.9030836,57.0
1727810491.0163107,57.0
1727810491.1831872,50.8
1727810491.3390675,50.8
1727810491.4557815,52.2
1727810491.5723634,52.0
1727810491.7416947,52.0
1727810491.8979754,51.1
1727810492.053293,51.1
1727810492.1664956,50.8
1727810492.3224535,50.8
1727810492.4387698,50.5
1727810492.5566642,50.5
1727810492.7255154,52.4
1727810492.8423374,55.9
1727810493.0109174,55.9
1727810493.1664946,51.2
1727810493.2835786,51.2
1727810493.4010553,53.2
1727810493.517465,53.2
1727810493.630459,53.8
1727810493.7423296,53.8
1727810493.9021213,52.1
1727810494.014575,52.1
1727810494.1721537,53.8
1727810494.2828774,53.8
1727810494.3951726,55.8
1727810494.5477655,55.8
1727810494.7066343,47.8
1727810494.817886,53.1
1727810494.972333,53.1
1727810495.085049,49.9
1727810495.2406328,49.9
1727810495.3992085,53.0
1727810495.5113797,53.0
1727810495.669408,50.7
1727810495.7859554,50.7
1727810495.9023855,50.1
1727810496.0586798,50.1
1727810496.2149317,52.6
1727810496.3720853,49.8
1727810496.536971,49.8
1727810496.652142,51.2
1727810496.8202355,51.2
1727810496.934532,49.8
1727810497.0493114,49.8
1727810497.1618752,54.3
1727810497.2779899,54.3
1727810497.4457264,50.8
1727810497.5629067,52.2
1727810497.729475,52.2
1727810497.8456008,48.3
1727810498.0070229,48.3
1727810498.1626735,52.0
1727810498.2793303,52.0
1727810498.3959851,50.3
1727810498.5122998,50.3
1727810498.6256921,49.3
1727810498.7860239,49.3
1727810498.943765,48.3
1727810499.101503,48.3
1727810499.2719858,50.6
1727810499.4364793,52.1
1727810499.5963347,52.1
1727810499.7542055,51.3
1727810499.9258306,49.7
1727810500.0392864,49.7
1727810500.1995714,50.3
1727810500.3162782,52.2
1727810500.4815998,52.2
1727810500.5962737,50.6
1727810500.761881,50.6
1727810500.8786342,49.4
1727810500.9953485,49.4
1727810501.1539562,48.9
1727810501.2697153,48.9
1727810501.38634,55.7
1727810501.5029101,55.7
1727810501.6692164,51.8
1727810501.7853103,51.8
1727810501.9495974,49.8
1727810502.0663867,53.4
1727810502.1840591,53.4
1727810502.3421173,53.4
1727810502.5027974,49.2
1727810502.6598508,51.2
1727810502.7721093,51.2
1727810502.8884335,50.3
1727810503.0577471,50.3
1727810503.215594,48.0
1727810503.330119,54.3
1727810503.445153,54.3
1727810503.6060865,54.3
1727810503.7785506,55.7
1727810503.8951879,52.6
1727810504.06435,52.6
1727810504.2219083,53.4
1727810504.3875813,54.8
1727810504.5492895,54.8
1727810504.662724,53.1
1727810504.8276258,53.1
1727810504.9461565,54.6
1727810505.0627437,55.0
1727810505.2264798,55.0
1727810505.342354,50.2
1727810505.4582083,50.2
1727810505.5747466,55.4
1727810505.6901655,55.4
1727810505.8524764,55.4
1727810505.967839,55.0
1727810506.0826726,53.9
1727810506.2431536,53.9
1727810506.3590326,55.5
1727810506.4748619,55.5
1727810506.6347961,54.8
1727810506.7506034,54.8
1727810506.867253,55.3
1727810507.0281227,55.3
1727810507.1410093,54.4
1727810507.2569845,54.4
1727810507.373729,50.9
1727810507.5355816,50.9
1727810507.648617,56.2
1727810507.7645679,56.2
1727810507.9233885,53.7
1727810508.037254,53.7
1727810508.154151,53.5
1727810508.3168201,53.5
1727810508.4735644,53.3
1727810508.5901613,54.0
1727810508.7046902,54.0
1727810508.8618746,53.7
1727810509.0158613,53.7
1727810509.172694,53.7
1727810509.345165,53.7
1727810509.4613652,58.4
1727810509.5770469,52.1
1727810509.7391627,52.1
1727810509.8517556,57.0
1727810509.9645655,57.0
1727810510.1189208,54.0
1727810510.231619,54.0
1727810510.3423226,55.7
1727810510.453329,55.7
1727810510.6096833,54.3
1727810510.7658794,54.3
1727810510.9230149,51.5
1727810511.0345788,51.5
1727810511.1469433,53.6
1727810511.2576473,53.6
1727810511.411236,57.9
1727810511.5682533,57.9
1727810511.6808114,52.7
1727810511.8347955,52.7
1727810511.989967,58.5
1727810512.1467285,50.6
1727810512.3038306,50.6
1727810512.4684339,54.1
1727810512.6259332,51.5
1727810512.74045,51.5
1727810512.9062943,53.7
1727810513.0698786,53.7
1727810513.1824687,53.6
1727810513.3508966,53.6
1727810513.5108788,50.2
1727810513.623504,54.7
1727810513.7401085,54.7
1727810513.856458,53.9
1727810514.0243776,53.9
1727810514.1813407,49.8
1727810514.3534784,49.8
1727810514.5119421,53.0
1727810514.6671457,51.9
1727810514.7833261,51.9
1727810514.9001064,54.6
1727810515.0613325,54.6
1727810515.217935,52.2
1727810515.3343363,51.9
1727810515.4500186,51.9
1727810515.619243,54.5
1727810515.733166,54.5
1727810515.8498828,53.3
1727810516.0041358,53.3
1727810516.1165984,55.8
1727810516.2326105,55.8
1727810516.3497753,54.4
1727810516.5059185,54.4
1727810516.6196253,50.6
1727810516.7844596,50.6
1727810516.8992312,53.3
1727810517.0659437,53.3
1727810517.2226694,53.8
1727810517.3399458,49.1
1727810517.5039458,49.1
1727810517.6176684,56.8
1727810517.772911,56.8
1727810517.8895204,53.5
1727810518.0053432,53.5
1727810518.1673415,54.4
1727810518.2832875,54.4
1727810518.4483764,55.9
1727810518.6195362,56.2
1727810518.7356563,56.2
1727810518.8517492,52.3
1727810518.9684222,52.3
1727810519.0830116,55.9
1727810519.2441893,55.9
1727810519.3606098,51.9
1727810519.5180023,51.9
1727810519.6743348,53.1
1727810519.8347583,53.1
1727810519.952125,54.7
1727810520.1163259,53.0
1727810520.272094,53.0
1727810520.4362712,52.8
1727810520.6058939,52.8
1727810520.7639084,59.6
1727810520.9202483,50.7
1727810521.0355463,50.7
1727810521.1524014,52.9
1727810521.310944,52.9
1727810521.4272256,56.1
1727810521.5866637,56.1
1727810521.7472425,59.6
1727810521.9042602,56.8
1727810522.0601926,56.8
1727810522.176487,50.4
1727810522.293409,50.4
1727810522.4523823,59.3
1727810522.5686302,53.2
1727810522.7339745,53.2
1727810522.893035,58.6
1727810523.0069885,58.6
1727810523.17443,53.5
1727810523.2907825,53.5
1727810523.4619381,54.3
1727810523.631261,51.5
1727810523.7897563,51.5
1727810523.9023135,53.4
1727810524.0712972,53.4
1727810524.1878324,51.5
1727810524.3561008,51.5
1727810524.5180576,55.6
1727810524.631122,51.9
1727810524.8002458,51.9
1727810524.9165533,56.1
1727810525.0295222,56.1
1727810525.1933289,51.1
1727810525.3649352,51.1
1727810525.4812253,57.7
1727810525.5929482,53.2
1727810525.705745,53.2
1727810525.8164499,52.8
1727810525.9281483,52.8
1727810526.0398982,52.8
1727810526.151599,56.5
1727810526.3141642,56.5
1727810526.4709768,57.0
1727810526.627775,52.5
1727810526.7838173,52.5
1727810526.8965948,55.9
1727810527.0492885,55.9
1727810527.2077403,52.8
1727810527.320439,52.2
1727810527.43214,52.2
1727810527.5869226,52.2
1727810527.6988747,52.2
1727810527.814483,51.6
1727810527.9304569,51.6
1727810528.0958283,51.6
1727810528.2094538,55.0
1727810528.3235853,53.6
1727810528.439619,53.6
1727810528.6017547,53.6
1727810528.7176142,50.4
1727810528.885977,55.1
1727810529.0441937,55.1
1727810529.1566985,55.7
1727810529.3133483,55.7
1727810529.4305265,57.0
1727810529.5458133,57.0
1727810529.7041183,55.5
1727810529.8183784,55.1
1727810529.986418,55.1
1727810530.1555169,54.4
1727810530.3158994,54.4
1727810530.429216,54.2
1727810530.5450733,54.2
1727810530.6609879,53.4
1727810530.7775772,53.4
1727810530.8939178,54.2
1727810531.0570116,54.2
1727810531.2137723,54.7
1727810531.3698835,51.3
1727810531.4860556,51.3
1727810531.6489308,53.1
1727810531.765412,53.1
1727810531.8813093,53.7
1727810532.0422392,53.7
1727810532.156924,51.8
1727810532.2732015,51.8
1727810532.390314,53.5
1727810532.5472178,53.5
1727810532.7036378,51.6
1727810532.8650124,51.9
1727810533.0192878,51.9
1727810533.1760871,56.6
1727810533.333326,56.6
1727810533.4895756,56.9
1727810533.6028225,53.5
1727810533.7188756,53.5
1727810533.8347096,53.0
1727810533.953632,53.0
1727810534.1151407,51.7
1727810534.2709367,51.7
1727810534.4423993,55.6
1727810534.611436,55.6
1727810534.7679186,49.4
1727810534.884512,49.3
1727810535.0002463,49.3
1727810535.1656458,52.5
1727810535.330505,52.5
1727810535.4469337,53.8
1727810535.6022382,54.7
1727810535.7177718,54.7
1727810535.830865,55.6
1727810535.993067,55.6
1727810536.1082582,56.3
1727810536.2736382,56.3
1727810536.430533,51.3
1727810536.6029706,51.3
1727810536.7186203,49.8
1727810536.886092,52.2
1727810537.040078,52.2
1727810537.194432,53.5
1727810537.3667307,57.2
1727810537.5384178,57.2
1727810537.6509755,53.1
1727810537.7667286,53.1
1727810537.8804522,57.1
1727810538.044221,57.1
1727810538.1590633,52.9
1727810538.2749684,52.9
1727810538.3915246,50.4
1727810538.5618336,50.4
1727810538.6748533,52.6
1727810538.789218,52.6
1727810538.905047,53.0
1727810539.0707471,53.0
1727810539.1869645,54.4
1727810539.3039436,54.4
1727810539.4170334,54.4
1727810539.5719948,54.4
1727810539.73362,51.6
1727810539.904617,52.6
1727810540.0592933,52.6
1727810540.1736653,52.5
1727810540.3441727,52.5
1727810540.4604151,50.8
1727810540.577457,55.4
1727810540.7417052,55.4
1727810540.9026234,50.3
1727810541.0612588,50.3
1727810541.2178552,52.9
1727810541.3347845,50.1
1727810541.4518065,50.1
1727810541.5679307,53.0
1727810541.6805341,53.0
1727810541.792071,53.0
1727810541.9031932,53.8
1727810542.0148935,53.8
1727810542.1275926,55.8
1727810542.239294,55.8
1727810542.4038804,50.0
1727810542.5633712,50.0
1727810542.723776,51.9
1727810542.8366761,51.9
1727810543.0056343,51.9
1727810543.1167831,54.7
1727810543.2736,54.7
1727810543.3853014,51.6
1727810543.4969907,51.6
1727810543.6094055,54.9
1727810543.7211962,54.9
1727810543.8890495,53.3
1727810544.0476527,53.3
1727810544.1605558,56.7
1727810544.2755117,56.7
1727810544.4384098,53.7
1727810544.6088607,53.7
1727810544.779062,50.8
1727810544.9378893,52.8
1727810545.0544853,52.8
1727810545.167114,51.6
1727810545.3234775,51.6
1727810545.440022,55.0
1727810545.5570168,55.0
1727810545.6706195,52.1
1727810545.8315,52.1
1727810545.9495342,53.9
1727810546.0659828,53.8
1727810546.2255,53.8
1727810546.339219,50.8
1727810546.4551485,50.8
1727810546.6109793,51.1
1727810546.7258599,51.1
1727810546.8419023,55.0
1727810546.9564798,55.0
1727810547.0735292,55.8
1727810547.2354362,55.8
1727810547.352056,54.2
1727810547.4687886,54.2
1727810547.6347556,50.8
1727810547.7995877,50.8
1727810547.9560232,54.3
1727810548.1110115,53.7
1727810548.2671757,53.7
1727810548.3800817,54.2
1727810548.496394,54.2
1727810548.661254,53.0
1727810548.832479,53.0
1727810548.9500668,50.7
1727810549.0625029,51.9
1727810549.2228148,51.9
1727810549.3800957,50.7
1727810549.4966798,50.7
1727810549.6587946,52.5
1727810549.7749403,52.5
1727810549.888466,51.6
1727810550.0017128,51.6
1727810550.166418,48.9
1727810550.2825954,48.9
1727810550.3990889,51.0
1727810550.5152085,51.0
1727810550.677092,55.1
1727810550.8365965,55.1
1727810550.996187,48.7
1727810551.1121802,53.6
1727810551.2673852,53.6
1727810551.3837862,51.3
1727810551.5414033,51.3
1727810551.6534498,59.4
1727810551.8216407,59.4
1727810551.9384804,53.3
1727810552.054732,53.3
1727810552.1712484,51.1
1727810552.3315046,51.1
1727810552.4453502,50.7
1727810552.6026201,47.1
1727810552.7585425,47.1
1727810552.8743613,51.7
1727810553.0388403,51.7
1727810553.197174,54.5
1727810553.3681765,53.4
1727810553.538977,53.4
1727810553.6561103,54.1
1727810553.8209481,54.1
1727810553.9809856,51.3
1727810554.1366978,57.1
1727810554.2532635,57.1
1727810554.4209468,50.0
1727810554.537018,50.0
1727810554.6499488,51.8
1727810554.8067873,51.8
1727810554.969896,52.7
1727810555.125573,49.2
1727810555.2864387,49.2
1727810555.4466953,53.1
1727810555.6022007,55.2
1727810555.7179039,55.2
1727810555.8343897,52.3
1727810555.9955244,52.3
1727810556.1076515,52.3
1727810556.2235181,52.3
1727810556.3401573,52.4
1727810556.502133,52.4
1727810556.6148844,52.8
1727810556.7705348,52.8
1727810556.93065,49.1
1727810557.0864906,49.1
1727810557.1998024,48.0
1727810557.3544905,62.4
1727810557.5166707,62.4
1727810557.673376,61.5
1727810557.78496,61.5
1727810557.940989,50.9
1727810558.05162,50.9
1727810558.1633227,68.9
1727810558.2750478,68.9
1727810558.4310145,65.4
1727810558.5857174,65.4
1727810558.6987872,61.5
1727810558.854863,56.1
1727810558.967695,56.1
1727810559.078673,64.4
1727810559.1903744,64.4
1727810559.345958,64.4
1727810559.5036516,56.1
1727810559.663759,51.1
1727810559.820929,51.1
1727810559.9371312,57.8
1727810560.0512083,57.8
1727810560.1676066,53.6
1727810560.2834597,53.6
1727810560.4483373,45.5
1727810560.6041505,49.6
1727810560.7197697,49.6
1727810560.8358088,58.0
1727810560.9945347,58.0
1727810561.1057303,55.7
1727810561.2232053,55.7
1727810561.3398678,55.6
1727810561.456847,55.6
1727810561.5736184,60.4
1727810561.6897638,60.4
1727810561.852293,60.4
1727810561.9675622,62.5
1727810562.0837662,60.7
1727810562.1976197,60.7
1727810562.314279,59.2
1727810562.4307466,59.2
1727810562.547136,59.2
1727810562.6639726,63.9
1727810562.78042,63.9
1727810562.8968017,64.2
1727810563.0134761,64.2
1727810563.184052,65.3
1727810563.2991269,65.3
1727810563.415582,58.5
1727810563.5713608,58.5
1727810563.7356343,65.9
1727810563.8516343,72.7
1727810563.9647973,72.7
1727810564.1290238,76.6
1727810564.2448895,76.6
1727810564.413988,90.1
1727810564.5712335,90.1
1727810564.7319336,83.8
1727810564.902842,79.1
1727810565.0153852,79.1
1727810565.1283772,91.0
1727810565.2919116,91.0
1727810565.4050975,81.8
1727810565.5617797,81.8
1727810565.7202535,96.5
1727810565.8362715,107.0
1727810565.9530573,107.0
1727810566.1180365,104.8
1727810566.2758436,104.8
1727810566.3923187,109.0
1727810566.5077257,109.0
1727810566.661579,114.5
1727810566.8324087,114.5
1727810566.9470744,114.3
1727810567.103425,126.3
1727810567.26869,126.3
1727810567.3850298,132.9
1727810567.551499,132.9
1727810567.707874,130.3
1727810567.8778548,140.3
1727810568.0330563,140.3
1727810568.1872838,149.1
1727810568.3039925,149.1
1727810568.4207637,153.6
1727810568.5375218,153.6
1727810568.650362,167.6
1727810568.7674022,167.6
1727810568.9305143,174.7
1727810569.0877883,174.7
1727810569.2005522,178.1
1727810569.3152893,179.2
1727810569.482372,179.2
1727810569.6527274,191.9
1727810569.7687764,191.9
1727810569.939288,193.5
1727810570.0953581,193.5
1727810570.207521,209.2
1727810570.364101,211.3
1727810570.5176828,211.3
1727810570.6822426,224.4
1727810570.7949088,224.4
1727810570.9525168,230.6
1727810571.1110964,235.4
1727810571.271277,235.4
1727810571.4269235,251.6
1727810571.5844746,251.6
1727810571.7549882,258.7
1727810571.919415,261.3
1727810572.0746636,261.3
1727810572.2345705,292.2
1727810572.3509521,293.0
1727810572.5178041,293.0
1727810572.6719115,305.9
1727810572.8290422,305.9
1727810572.946114,318.8
1727810573.110986,341.8
1727810573.2270792,341.8
1727810573.3910043,345.5
1727810573.5067792,345.5
1727810573.6608336,373.9
1727810573.818597,373.9
1727810573.9301686,383.3
1727810574.0414085,383.3
1727810574.1979747,416.5
1727810574.310652,444.8
1727810574.4682362,444.8
1727810574.6254313,489.1
1727810574.7375667,489.1
1727810574.8926694,509.4
1727810575.0040262,509.4
1727810575.1615777,543.0
1727810575.3231254,543.0
1727810575.4796512,583.6
1727810575.6385527,616.6
1727810575.7953117,616.6
1727810575.9118524,656.2
1727810576.0277922,656.2
1727810576.1884515,683.8
1727810576.3606749,683.8
1727810576.5202947,737.5
1727810576.6324794,771.4
1727810576.7993624,771.4
1727810576.9700596,812.1
1727810577.125803,838.4
1727810577.2423828,838.4
1727810577.358993,868.1
1727810577.5141454,868.1
1727810577.6690633,895.6
1727810577.8276293,895.6
1727810577.9859164,920.0
1727810578.1007576,937.3
1727810578.2172654,937.3
1727810578.3781562,959.0
1727810578.5375772,959.0
1727810578.6508417,966.4
1727810578.8207965,966.4
